"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1269944","1269944",True,True,"OK","  ","ROGER MILLS    ","BARKER                        ","1-2 H                    ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ROGER MILLS    ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","                    ","                    ","                    ","                    ","                    ","35-129-     -  ","        ","   ","R5775  ","O/G ","OD                  ",False,"","2013-05-14","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","M26   ","DW",0,0,0,"                                                  ","PREP","ASN",1,0.0,0.0,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500     ","TULSA                    ","OK","74136-4231"
"2013-05-07","1267082","1267082",True,False,"OK","  ","ROGER MILLS    ","WHITEMOON                     ","1-35 H                   ","S2 S2 SW SE-35-15N-25W-250FSL-1980FEL                       ","35  ","15 ","N","25 ","W","250  ","FSL   ","          ","1980 ","FEL   ","          ","S2 S2 SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ROGER MILLS    ","C N2 NW NE-35-15N-25W-330FNL-1980FEL                        ","35  ","15 ","N","25 ","W","330  ","FNL   ","          ","1980 ","FEL   ","          ","C N2 NW NE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-129-23806-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-25","2013-05-10","","                              ","UNIT DRILLING COMPANY                  ","JOHN CROMLING/JIM GREER           ","405-745-4948        ","7101 SW 29TH STREET                    ","OKLAHOMA CITY            ","OK","73179-5213","311   ","DW",8688,0,13500,"                                                  ","PREP","RUP",4,-99.825643,35.726378,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500     ","TULSA                    ","OK","74136-4231"
"2013-05-07","1267362","1267362",True,False,"OK","  ","ROGER MILLS    ","MERRITT                       ","1-22 H                   ","SW SE SW SW-15-16N-24W-225FSL-745FWL                        ","15  ","16 ","N","24 ","W","225  ","FSL   ","          ","745  ","FWL   ","          ","SW SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ROGER MILLS    ","E2 SW SW SW-22-16N-24W-330FSL-600FWL                        ","22  ","16 ","N","24 ","W","330  ","FSL   ","          ","600  ","FWL   ","          ","E2 SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-129-23807-  ","        ","   ","R5751  ","O/G ","OD                  ",False,"2013-04-26","2013-05-11","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","M12   ","DW",8343,0,13500,"                                                  ","PREP","MOL",2,-99.745142,35.856436,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500     ","TULSA                    ","OK","74136-4231"
"2013-05-07","1268146","1268146",True,False,"OK","  ","ROGER MILLS    ","THELMA 34-16-22               ","1 H                      ","N2 NW NW NW-34-16N-22W-250FNL-330FWL                        ","34  ","16 ","N","22 ","W","250  ","FNL   ","          ","330  ","FWL   ","          ","N2 NW NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ROGER MILLS    ","S2 S2 SW SW-34-16N-22W-250FSL-660FWL                        ","34  ","16 ","N","22 ","W","250  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-129-23810-  ","        ","   ","102    ","O/G ","OD                  ",False,"2013-04-30","2013-05-04","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","29    ","DW",8487,0,13250,"                                                  ","WORK","DRL",8,-99.534045,35.826121,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1269556","1269556",True,False,"OK","  ","SEMINOLE       ","CLUCK -A-                     ","16                       ","C N2 SE-11-8N-5E-1980FSL-1320FWL                            ","11  ","8  ","N","5  ","E","1980 ","FSL   ","          ","1320 ","FWL   ","          ","C N2 SE     ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SEMINOLE       ","C N2 SE-11-8N-5E-1980FSL-1320FWL                            ","11  ","8  ","N","5  ","E","1980 ","FSL   ","          ","1320 ","FWL   ","          ","C N2 SE     ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-133-25046-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-05-03","2013-05-06","","                              ","AKERMAN DRILLING, INC.                 ","W.J. ""BILLY"" AKERMAN              ","580-925-3938        ","P.O. BOX 25                            ","KONAWA                   ","OK","74849-0025","3     ","DW",4400,0,0,"                                                  ","WORK","DRL",1,-96.744574,35.179296,"CUESTA PETROLEUM, INC.                 ","JIM RICHARDSON                    ","405-878-0744","23 EAST 9TH STREET, SUITE 403          ","SHAWNEE                  ","OK","74801-6963"
"2013-05-07","1265627","1265627",False,False,"OK","  ","SEMINOLE       ","EDDINGS                       ","2-25 H                   ","SW SW SW SW-30-11N-8E-280FSL-190FWL                         ","30  ","11 ","N","8  ","E","280  ","FSL   ","          ","190  ","FWL   ","          ","SW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","SEMINOLE       ","SW SE NE SE-25-11N-7E-1340FSL-553FEL                        ","25  ","11 ","N","7  ","E","1340 ","FSL   ","          ","553  ","FEL   ","          ","SW SE NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-133-25041-  ","        ","   ","52     ","O/G ","OD/ST               ",False,"2013-04-19","2013-04-24","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","53    ","DW",4560,0,5226,"                                                  ","WORK","DRL",2,-96.511248,35.392368,"NEW DOMINION, LLC                      ","RICK HART/KEVIN EASLEY            ","918-587-6242","1307 SOUTH BOULDER AVENUE              ","TULSA                    ","OK","74119-3220"
"2013-05-07","1261698","1261713",False,False,"OK","  ","SEMINOLE       ","LIMON                         ","1-14 H                   ","NW NE NE NE-23-11N-7E-205FNL-335FEL                         ","23  ","11 ","N","7  ","E","205  ","FNL   ","          ","335  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","SEMINOLE       ","W2 W2 NW SW-14-11N-7E-1980FSL-260FWL                        ","14  ","11 ","N","7  ","E","1980 ","FSL   ","          ","260  ","FWL   ","          ","W2 W2 NW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-133-25040-  ","        ","   ","       ","O/G ","LT                  ",False,"2013-04-02","2013-04-14","","                              ","HORIZON ENERGY SERVICES, LLC           ","CHRIS MCCUTCHEN/GENE DAWSON       ","405-707-7303        ","P.O. BOX 637                           ","PERKINS                  ","OK","74059-0637","14    ","DW",4434,5379,9211,"LATERAL 3                                         ","WORK","DRL",4,-96.530799,35.419926,"NEW DOMINION, LLC                      ","RICK HART/KEVIN EASLEY            ","918-587-6242","1307 SOUTH BOULDER AVENUE              ","TULSA                    ","OK","74119-3220"
"2013-05-07","1261169","1261173",False,False,"OK","  ","SEMINOLE       ","HATFIELD                      ","2-17 H                   ","NE SE SE SE-18-10N-8E-435FSL-215FEL                         ","18  ","10 ","N","8  ","E","435  ","FSL   ","          ","215  ","FEL   ","          ","NE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","SEMINOLE       ","NE NE SE NE-17-10N-8E-1485FNL-260FEL                        ","17  ","10 ","N","8  ","E","1485 ","FNL   ","          ","260  ","FEL   ","          ","NE NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-133-25039-  ","        ","   ","       ","O/G ","LT                  ",False,"2013-03-29","2013-04-23","","                              ","HORIZON ENERGY SERVICES, LLC           ","CHRIS MCCUTCHEN/GENE DAWSON       ","405-707-7303        ","P.O. BOX 637                           ","PERKINS                  ","OK","74059-0637","9     ","DW",4150,8009,10118,"LATERAL 3                                         ","WORK","DRL",3,-96.494686,35.334694,"NEW DOMINION, LLC                      ","RICK HART/KEVIN EASLEY            ","918-587-6242","1307 SOUTH BOULDER AVENUE              ","TULSA                    ","OK","74119-3220"
"2013-05-07","1238572","1238572",False,False,"OK","  ","STEPHENS       ","BRANCH                        ","4 H16X                   ","NW NE NE SW-21-2N-4W-2610FSL-2200FWL                        ","21  ","2  ","N","4  ","W","2610 ","FSL   ","          ","2200 ","FWL   ","          ","NW NE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","STEPHENS       ","NW NE NE NW-16-2N-4W-50FNL-2200FWL                          ","16  ","2  ","N","4  ","W","50   ","FNL   ","          ","2200 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-137-26988-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-03","2013-02-01","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","146   ","DW",15527,0,23542,"                                                  ","WORK","DRL",4,-97.626006,34.63038,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-07","1253940","1253940",True,False,"OK","  ","STEPHENS       ","MCELROY                       ","1 H-19                   ","SW SE SE SW-18-2N-4W-275FSL-2280FWL                         ","18  ","2  ","N","4  ","W","275  ","FSL   ","          ","2280 ","FWL   ","          ","SW SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","STEPHENS       ","S2 S2 SE SW-19-2N-4W-50FSL-1980FWL                          ","19  ","2  ","N","4  ","W","50   ","FSL   ","          ","1980 ","FWL   ","          ","S2 S2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-137-27031-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-04","2013-05-11","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","140   ","DW",15871,0,21076,"                                                  ","PREP","MOL",1,-97.661054,34.638491,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-07","1247439","1247439",False,False,"OK","  ","STEPHENS       ","HUNTER                        ","1 H-13X                  ","NE NW NW NE-25-2N-4W-244FNL-2230FEL                         ","25  ","2  ","N","4  ","W","244  ","FNL   ","          ","2230 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","STEPHENS       ","N2 N2 NW NE-13-2N-4W-165FNL-1980FEL                         ","13  ","2  ","N","4  ","W","165  ","FNL   ","          ","1980 ","FEL   ","          ","N2 N2 NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-137-27008-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-02-05","2013-04-07","","                              ","CACTUS DRILLING COMPANY, LLC           ","KENNY BAKER/RON TYSON             ","405-577-5347        ","8300 SW 15TH STREET                    ","OKLAHOMA CITY            ","OK","73128     ","160   ","DW",13341,0,23555,"                                                  ","WORK","DRL",3,-97.570461,34.622491,"NEWFIELD EXPLORATION MID-CONTINENT, INC","CLAY M. GASPAR                    ","918-582-2690","ONE WILLIAMS CENTER, SUITE 1900        ","TULSA                    ","OK","74172     "
"2013-05-07","1263543","1263543",False,False,"OK","  ","STEPHENS       ","STAR                          ","1-25                     ","NW NE SW SW-25-1S-5W-1060FSL-721FWL                         ","25  ","1  ","S","5  ","W","1060 ","FSL   ","          ","721  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STEPHENS       ","NW NE SW SW-25-1S-5W-1060FSL-721FWL                         ","25  ","1  ","S","5  ","W","1060 ","FSL   ","          ","721  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-137-27040-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-10","2013-04-13","","                              ","L. E. JONES DRILLING, LLC              ","LARRY BARTLETT/DAN HAMMOND        ","580-255-3532        ","P.O. BOX 1185                          ","DUNCAN                   ","OK","73534-1185","1     ","DW",10000,8700,0,"                                                  ","WORK","DRL",2,-97.682373,34.437223,"SPRING OPERATING COMPANY               ","NOLAN SPRING/ROBERT J. SPRING     ","405-340-6811","P.O. BOX 2048                          ","EDMOND                   ","OK","73083-2048"
"2013-05-07","1267805","1267805",True,False,"OK","  ","TEXAS          ","INTERSTATE -F-                ","1B                       ","SE NW NW SE-30-5N-12E-2230FSL-2271FEL                       ","30  ","5  ","N","12 ","E","2230 ","FSL   ","          ","2271 ","FEL   ","          ","SE NW NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","TEXAS          ","SE NW NW SE-30-5N-12E-2230FSL-2271FEL                       ","30  ","5  ","N","12 ","E","2230 ","FSL   ","          ","2271 ","FEL   ","          ","SE NW NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-139-24573-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-29","2013-05-02","","                              ","AZTEC WELL SERVICING CO.               ","BILLY SEWELL/JASON SANDEL         ","505-334-6191        ","P.O. BOX 100                           ","AZTEC                    ","NM","87410-0100","777   ","DW",6700,0,0,"                                                  ","WORK","DRL",1,-101.801658,36.869329,"OXY USA, INC.                          ","TRAVIS SANFORD/JODY ELLIOTT       ","713-215-7000","P.O. BOX 27757                         ","HOUSTON                  ","TX","77227-7757"
"2013-05-07","1254587","1254587",False,False,"OK","  ","TEXAS          ","WEST HOUGH MORROW UNIT        ","257                      ","NW NE SW SW-1-4N-13E-1260FSL-700FWL                         ","1   ","4  ","N","13 ","E","1260 ","FSL   ","          ","700  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","TEXAS          ","NW NE SW SW-1-4N-13E-1260FSL-700FWL                         ","1   ","4  ","N","13 ","E","1260 ","FSL   ","          ","700  ","FWL   ","          ","NW NE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-139-24565-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-05","2013-04-19","","                              ","TRINIDAD DRILLING, LP                  ","SHANE BRAWNER/KARL BENZER         ","580-256-7226        ","P.O. BOX 1085                          ","WOODWARD                 ","OK","73802-1085","203   ","DW",7600,5975,0,"                                                  ","WORK","DRL",2,-101.616627,36.838591,"WHITING OIL & GAS CORPORATION          ","GARY BOLLOCK/PETE HAGIST          ","432-686-6700","400 WEST ILLINOIS AVENUE, SUITE 1300   ","MIDLAND                  ","TX","79701-4310"
"2013-05-07","1253963","1253963",True,False,"OK","  ","TILLMAN        ","SHELTON                       ","1                        ","NE SW SE SW-11-3S-18W-480FSL-1663FWL                        ","11  ","3  ","S","18 ","W","480  ","FSL   ","          ","1663 ","FWL   ","          ","NE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","TILLMAN        ","NE SW SE SW-11-3S-18W-480FSL-1663FWL                        ","11  ","3  ","S","18 ","W","480  ","FSL   ","          ","1663 ","FWL   ","          ","NE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-141-20459-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-01","2013-05-05","","                              ","DEEN DRILLING COMPANY, INC.            ","CARLTON DEEN/CHAD DEEN            ","940-574-2561        ","P.O. BOX 845                           ","ARCHER CITY              ","TX","76351-0845","3     ","DW",6000,0,0,"                                                  ","WORK","MOL",1,-99.057448,34.306445,"AC OPERATING COMPANY, LLC              ","KENNETH A. FLOYD/MIKE ODEGARD     ","713-881-9030","952 ECHO LANE, SUITE 390               ","HOUSTON                  ","TX","77024-2851"
"2013-05-07","1253257","1253257",False,False,"OK","  ","WASHITA        ","DD KARBER 20-11-18            ","1 H                      ","S2 S2 SE SE-20-11N-18W-250FSL-660FEL                        ","20  ","11 ","N","18 ","W","250  ","FSL   ","          ","660  ","FEL   ","          ","S2 S2 SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WASHITA        ","N2 N2 NE NE-20-11N-18W-200FNL-660FEL                        ","20  ","11 ","N","18 ","W","200  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21675-  ","        ","   ","50     ","O/G ","OD                  ",False,"2013-02-27","2013-04-06","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","10    ","DW",12678,0,17829,"                                                  ","WORK","DRL",3,-99.119383,35.408012,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1221664","1221664",False,False,"OK","  ","WASHITA        ","SHIRL ANN 14-11-19            ","2 H                      ","SE NW NE NW-14-11N-19W-400FNL-1780FWL                       ","14  ","11 ","N","19 ","W","400  ","FNL   ","          ","1780 ","FWL   ","          ","SE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WASHITA        ","S2 S2 SE SW-14-11N-19W-200FSL-1980FWL                       ","14  ","11 ","N","19 ","W","200  ","FSL   ","          ","1980 ","FWL   ","          ","S2 S2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21667-  ","        ","   ","28     ","O/G ","OD                  ",False,"2012-10-25","2013-03-25","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","56    ","DW",12553,0,16972,"                                                  ","WORK","DRL",4,-99.181893,35.435215,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1232816","1232816",False,False,"OK","  ","WASHITA        ","WHITE ELK 10-11-16 -USA-      ","1 H                      ","NE NW NW NE-15-11N-16W-280FNL-2200FEL                       ","15  ","11 ","N","16 ","W","280  ","FNL   ","          ","2200 ","FEL   ","          ","NE NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WASHITA        ","N2 N2 NE NW-10-11N-16W-200FNL-1980FWL                       ","10  ","11 ","N","16 ","W","200  ","FNL   ","          ","1980 ","FWL   ","          ","N2 N2 NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21672-A ","        ","   ","14     ","O/G ","OD                  ",False,"2012-12-10","2013-03-22","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","131   ","DW",12500,0,17300,"                                                  ","WORK","DRL",5,-98.877655,35.435331,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1261389","1261389",False,False,"OK","  ","WASHITA        ","DEBRA 20-11-18                ","1 H                      ","SW SW SE SW-20-11N-18W-270FSL-1500FWL                       ","20  ","11 ","N","18 ","W","270  ","FSL   ","          ","1500 ","FWL   ","          ","SW SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WASHITA        ","NW NW NE NW-20-11N-18W-200FNL-1500FWL                       ","20  ","11 ","N","18 ","W","200  ","FNL   ","          ","1500 ","FWL   ","          ","NW NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21677-  ","        ","   ","48     ","O/G ","OD                  ",False,"2013-04-01","2013-04-30","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","15    ","DW",12656,0,17807,"                                                  ","WORK","DRL",2,-99.129795,35.408086,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1265917","1265917",True,False,"OK","  ","WASHITA        ","LITTLE                        ","1-7                      ","C SW SW NE-7-8N-20W-330FSL-330FWL                           ","7   ","8  ","N","20 ","W","330  ","FSL   ","          ","330  ","FWL   ","          ","C SW SW NE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WASHITA        ","C SW SW NE-7-8N-20W-330FSL-330FWL                           ","7   ","8  ","N","20 ","W","330  ","FSL   ","          ","330  ","FWL   ","          ","C SW SW NE  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21678-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-22","2013-05-05","","                              ","UNIT TEXAS DRILLING, LLC               ","J.D. HAND/GENE GALLEGOS           ","806-273-7573        ","P.O. BOX 5320                          ","BORGER                   ","TX","79008-5320","3     ","DW",7200,1011,0,"                                                  ","WORK","DRL",1,-99.350418,35.183011,"CANYON CREEK RESOURCES, LLC            ","JEANNIE HUFF/RON THREADGILL       ","918-561-6737","2431 EAST 61ST STREET, SUITE 260       ","TULSA                    ","OK","74136-1230"
"2013-05-07","1266298","1266298",False,False,"OK","  ","WOODS          ","SCHOELING                     ","2613 1H-2                ","NW NW NE NE-11-26N-13W-217FNL-1130FEL                       ","11  ","26 ","N","13 ","W","217  ","FNL   ","          ","1130 ","FEL   ","          ","NW NW NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NE NE-2-26N-13W-165FNL-660FEL                         ","2   ","26 ","N","13 ","W","165  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23875-  ","        ","   ","125-051","O/G ","OD                  ",False,"2013-04-23","2013-04-27","","                              ","UNION DRILLING, INC.                   ","DARWIN HALE/DARWIN HALE           ","918-626-4100        ","P.O. BOX 811                           ","POCOLA                   ","OK","74902-0811","125   ","DW",5750,0,11350,"                                                  ","WORK","DRL",6,-98.562385,36.753144,"MIDSTATES PETROLEUM COMPANY, LLC       ","ROBBY MCDANIEL/JOHN FOLEY         ","713-595-9400","4400 POST OAK PARKWAY, SUITE 1900      ","HOUSTON                  ","TX","77027     "
"2013-05-07","1263919","1263919",False,False,"OK","  ","WOODS          ","CLINT -2816-                  ","1-23 H                   ","NE NE NW NW-26-28N-16W-200FNL-1290FWL                       ","26  ","28 ","N","16 ","W","200  ","FNL   ","          ","1290 ","FWL   ","          ","NE NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NW NW-23-28N-16W-165FNL-660FWL                        ","23  ","28 ","N","16 ","W","165  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23873-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-11","2013-04-21","","                              ","LARIAT SERVICES, INC.                  ","KEN AMBERSON/RANDY EVANS          ","432-336-7821        ","P.O. BOX 757                           ","FORT STOCKTON            ","TX","79735-0757","40    ","DW",5537,0,11487,"                                                  ","WORK","DRL",8,-98.89492,36.88394,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
