"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-21","1272430","1272430","OK","  ","OKLAHOMA       ","NEWEY                         ","1                        ","NW NE SW SE-31-12N-1W-1197FSL-1724FEL                       ","31  ","12 ","N","1  ","W","1197 ","FSL   ","          ","1724 ","FEL   ","          ","NW NE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","OKLAHOMA       ","NW NE SW SE-31-12N-1W-1197FSL-1724FEL                       ","31  ","12 ","N","1  ","W","1197 ","FSL   ","          ","1724 ","FEL   ","          ","NW NE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-109-21882-A ","        ","   ","O/G ","RC                  ",False,"2013-05-16","2013-05-16","                              ",6506,"                                                  ","APRV",1,-97.341398,35.46735,"WYNN-CROSBY OPERATING, LP              ","PATT NUTT/DAN KOONTZ/JIM ANDRESS  ","972-380-5500","14241 DALLAS PARKWAY, SUITE 800         ","DALLAS                   ","TX","75254-2919"
"2013-05-21","1272816","1272816","OK","  ","OKLAHOMA       ","OKC SOUTH WILCOX UNIT         ","8-18                     ","NE NW SE SE-26-11N-3W-1018FSL-1658FWL                       ","26  ","11 ","N","3  ","W","1018 ","FSL   ","          ","1658 ","FWL   ","          ","NE NW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","OKLAHOMA       ","NE SW SE SE-26-11N-3W-467FSL-1966FWL                        ","26  ","11 ","N","3  ","W","467  ","FSL   ","          ","1966 ","FWL   ","          ","NE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-109-22408-  ","        ","   ","O/G ","OD                  ",False,"2013-05-20","2013-05-17","                              ",7100,"                                                  ","APRV",1,-97.480278,35.394523,"STEPHENS & JOHNSON OPERATING CO.       ","CLAY CARVER/DALE DREHR            ","940-723-2166","P.O. BOX 2249                           ","WICHITA FALLS            ","TX","76307-2249"
"2013-05-21","1272611","1272611","OK","  ","OKLAHOMA       ","VENCL                         ","25                       ","SE SE NW SE-31-11N-2W-1575FSL-1150FWL                       ","31  ","11 ","N","2  ","W","1575 ","FSL   ","          ","1150 ","FWL   ","          ","SE SE NW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","OKLAHOMA       ","SW SW NE SE-31-11N-2W-1607FSL-1357FWL                       ","31  ","11 ","N","2  ","W","1607 ","FSL   ","          ","1357 ","FWL   ","          ","SW SW NE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-109-22407-  ","        ","   ","O/G ","OD                  ",False,"2013-05-17","2013-05-17","                              ",6996,"                                                  ","APRV",1,-97.446422,35.381583,"STEPHENS & JOHNSON OPERATING CO.       ","CLAY CARVER/DALE DREHR            ","940-723-2166","P.O. BOX 2249                           ","WICHITA FALLS            ","TX","76307-2249"
"2013-05-21","1272667","1272667","OK","  ","OKMULGEE       ","DILLINGHAM RANCH              ","6-4                      ","NW SE SW SE-4-14N-13E-495FSL-825FWL                         ","4   ","14 ","N","13 ","E","495  ","FSL   ","          ","825  ","FWL   ","          ","NW SE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","OKMULGEE       ","NW SE SW SE-4-14N-13E-495FSL-825FWL                         ","4   ","14 ","N","13 ","E","495  ","FSL   ","          ","825  ","FWL   ","          ","NW SE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-111-27417-  ","        ","   ","O/G ","OD                  ",False,"2013-05-17","2013-05-17","                              ",2700,"                                                  ","APRV",1,-95.932588,35.712916,"MONARCH ENERGY COMPANY, LLC            ","DAVID RAY                         ","918-452-2735","P.O. BOX 70                             ","EUFAULA                  ","OK","74432-0070"
"2013-05-21","1272670","1272670","OK","  ","OKMULGEE       ","DILLINGHAM RANCH              ","7-4                      ","NW SW SE SE-4-14N-13E-495FSL-1485FWL                        ","4   ","14 ","N","13 ","E","495  ","FSL   ","          ","1485 ","FWL   ","          ","NW SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","OKMULGEE       ","NW SW SE SE-4-14N-13E-495FSL-1485FWL                        ","4   ","14 ","N","13 ","E","495  ","FSL   ","          ","1485 ","FWL   ","          ","NW SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-111-27418-  ","        ","   ","O/G ","OD                  ",False,"2013-05-17","2013-05-17","                              ",2700,"                                                  ","APRV",1,-95.930365,35.712915,"MONARCH ENERGY COMPANY, LLC            ","DAVID RAY                         ","918-452-2735","P.O. BOX 70                             ","EUFAULA                  ","OK","74432-0070"
"2013-05-21","1272995","1272995","OK","  ","PAYNE          ","KAREN                         ","2                        ","C SW NE NW-2-19N-1W-990FNL-1650FWL                          ","2   ","19 ","N","1  ","W","990  ","FNL   ","          ","1650 ","FWL   ","          ","C SW NE NW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","PAYNE          ","C SW NE NW-2-19N-1W-990FNL-1650FWL                          ","2   ","19 ","N","1  ","W","990  ","FNL   ","          ","1650 ","FWL   ","          ","C SW NE NW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-119-24070-  ","        ","   ","O/G ","OD                  ",False,"2013-05-20","2013-05-17","                              ",6000,"                                                  ","APRV",1,-97.277055,36.156451,"BLUE QUAIL, LTD.                       ","JOE GREGORY                       ","405-258-0105","P.O. BOXS 660                           ","WELLSTON                 ","OK","74881-0660"
"2013-05-21","1273050","1273050","OK","  ","PAYNE          ","MITCHELL                      ","4-1 SWD                  ","NW NE NW NE-4-18N-4E-260FNL-1800FEL                         ","4   ","18 ","N","4  ","E","260  ","FNL   ","          ","1800 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","PAYNE          ","NW NE NW NE-4-18N-4E-260FNL-1800FEL                         ","4   ","18 ","N","4  ","E","260  ","FNL   ","          ","1800 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-119-24071-  ","        ","   ","DIS ","OD                  ",False,"2013-05-20","2013-05-20","                              ",6200,"                                                  ","APRV",1,-96.879039,36.072116,"CALYX ENERGY, LLC                      ","DON WALTON/JOHN PODOWSKI          ","918-949-4224","10820 EAST 45TH STREET, SUITE 208       ","TULSA                    ","OK","74146     "
"2013-05-21","1273032","1273032","OK","  ","PAYNE          ","C WINNEY 36-19N-1W            ","1W H                     ","SW SE SE SE-26-19N-1W-320FSL-472FEL                         ","26  ","19 ","N","1  ","W","320  ","FSL   ","          ","472  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","PAYNE          ","S2 S2 SW SW-35-19N-1W-50FSL-660FWL                          ","35  ","19 ","N","1  ","W","50   ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-119-24072-  ","        ","   ","O/G ","OD                  ",False,"2013-05-20","2013-05-20","                              ",5173,"                                                  ","APRV",1,-97.266403,36.087719,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE                ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-21","1272101","1272101","OK","  ","PAYNE          ","HARTLEY                       ","31-1M H                  ","SE SE SE SW-30-18N-4E-18FSL-195FEL                          ","30  ","18 ","N","4  ","E","18   ","FSL   ","          ","195  ","FEL   ","          ","SE SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","PAYNE          ","SE SW SW SE-31-18N-4E-165FSL-2240FEL                        ","31  ","18 ","N","4  ","E","165  ","FSL   ","          ","2240 ","FEL   ","          ","SE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-119-24069-  ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-15","                              ",3925,"                                                  ","APRV",1,-96.918951,36.000394,"CALYX ENERGY, LLC                      ","DON WALTON/JOHN PODOWSKI          ","918-949-4224","10820 EAST 45TH STREET, SUITE 208       ","TULSA                    ","OK","74146     "
"2013-05-21","1272071","1272071","OK","  ","POTTAWATOMIE   ","BURKE STATE                   ","22                       ","NE SE SW NE-16-7N-4E-480FSL-1150FWL                         ","16  ","7  ","N","4  ","E","480  ","FSL   ","          ","1150 ","FWL   ","          ","NE SE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","POTTAWATOMIE   ","NE SE SW NE-16-7N-4E-480FSL-1150FWL                         ","16  ","7  ","N","4  ","E","480  ","FSL   ","          ","1150 ","FWL   ","          ","NE SE SW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-125-23811-A ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-15","                              ",4400,"                                                  ","APRV",1,-96.884293,35.08059,"ARROWHEAD OPERATING, INC.              ","JACKIE A. CHAMBERS                ","432-683-9700","10 DESTA DRIVE, SUITE 550E              ","MIDLAND                  ","TX","79705     "
"2013-05-21","1271764","1271764","OK","  ","ROGER MILLS    ","MORNING STAR                  ","1 H-18                   ","SW SE SE SE-18-14N-26W-235FSL-541FEL                        ","18  ","14 ","N","26 ","W","235  ","FSL   ","          ","541  ","FEL   ","          ","SW SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ROGER MILLS    ","NW NE NE NE-18-14N-26W-165FNL-561FEL                        ","18  ","14 ","N","26 ","W","165  ","FNL   ","          ","561  ","FEL   ","          ","NW NE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-129-23818-  ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-14","                              ",12765,"                                                  ","APRV",1,-99.998637,35.683263,"LAREDO PETROLEUM, INC.                 ","STEVE TAYLOR/DAVE BONCALDO        ","918-513-4570","15 WEST 6TH STREET, SUITE 1800          ","TULSA                    ","OK","74119-5412"
"2013-05-21","1272435","1272435","OK","  ","STEPHENS       ","SCHOOL LAND                   ","SL58                     ","S2 SW SW NW-14-3S-5W-2313FNL-330FWL                         ","14  ","3  ","S","5  ","W","2313 ","FNL   ","          ","330  ","FWL   ","          ","S2 SW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STEPHENS       ","S2 SW SW NW-14-3S-5W-2313FNL-330FWL                         ","14  ","3  ","S","5  ","W","2313 ","FNL   ","          ","330  ","FWL   ","          ","S2 SW SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-137-27056-  ","        ","   ","O/G ","OD                  ",False,"2013-05-16","2013-05-16","                              ",1150,"                                                  ","APRV",1,-97.701302,34.297398,"BANNER OIL & GAS, LLC                  ","ROY FLETCHER/JEFF ELES            ","405-831-6700","P.O. BOX 13178                          ","OKLAHOMA CITY            ","OK","73113-1178"
"2013-05-21","1272938","1272938","OK","  ","TILLMAN        ","WARD                          ","1                        ","C NE NE SW-32-3S-16W-330FNL-330FEL                          ","32  ","3  ","S","16 ","W","330  ","FNL   ","          ","330  ","FEL   ","          ","C NE NE SW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","TILLMAN        ","C NE NE SW-32-3S-16W-330FNL-330FEL                          ","32  ","3  ","S","16 ","W","330  ","FNL   ","          ","330  ","FEL   ","          ","C NE NE SW  ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-141-20445-A ","        ","   ","O/G ","OD                  ",False,"2013-05-20","2013-05-17","                              ",5400,"                                                  ","APRV",1,-98.898517,34.253334,"TWILIGHT ENERGY, LLC                   ","VERN JOHNSON/JOHN STEPHENSON      ","214-649-5037","P.O. BOX 101343                         ","FORT WORTH               ","TX","76185-1343"
"2013-05-21","1273061","1273061","OK","  ","WASHITA        ","CARLENE 22-11-19              ","1 H                      ","SW SE SW SE-22-11N-19W-220FSL-1680FEL                       ","22  ","11 ","N","19 ","W","220  ","FSL   ","          ","1680 ","FEL   ","          ","SW SE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WASHITA        ","N2 N2 NW NE-22-11N-19W-200FNL-1980FEL                       ","22  ","11 ","N","19 ","W","200  ","FNL   ","          ","1980 ","FEL   ","          ","N2 N2 NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-149-21681-  ","        ","   ","O/G ","OD                  ",False,"2013-05-20","2013-05-20","                              ",12827,"                                                  ","APRV",1,-99.193542,35.407936,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                          ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-21","1273257","1273257","OK","  ","WOODS          ","HUGHES -2613-                 ","3 H-24                   ","NW NE NW NE-24-26N-13W-225FNL-1935FEL                       ","24  ","26 ","N","13 ","W","225  ","FNL   ","          ","1935 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SE SE-24-26N-13W-165FSL-660FEL                        ","24  ","26 ","N","13 ","W","165  ","FSL   ","          ","660  ","FEL   ","          ","S2 S2 SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23897-  ","        ","   ","O/G ","OD                  ",False,"2013-05-21","2013-05-21","                              ",5850,"                                                  ","APRV",1,0.0,0.0,"MIDSTATES PETROLEUM COMPANY, LLC       ","PETER ALLEN/GREG STREET           ","918-947-8550","321 SOUTH BOSTON, SUITE 101             ","TULSA                    ","OK","74103     "
"2013-05-21","1273255","1273255","OK","  ","WOODS          ","HUGHES -2613-                 ","2 H-24                   ","NW NE NW NE-24-26N-13W-225FNL-2950FEL                       ","24  ","26 ","N","13 ","W","225  ","FNL   ","          ","2950 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SW SE-24-26N-13W-165FSL-1980FEL                       ","24  ","26 ","N","13 ","W","165  ","FSL   ","          ","1980 ","FEL   ","          ","S2 S2 SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23896-  ","        ","   ","O/G ","OD                  ",False,"2013-05-21","2013-05-21","                              ",5850,"                                                  ","APRV",1,0.0,0.0,"MIDSTATES PETROLEUM COMPANY, LLC       ","PETER ALLEN/GREG STREET           ","918-947-8550","321 SOUTH BOSTON, SUITE 101             ","TULSA                    ","OK","74103     "
"2013-05-21","1272671","1272671","OK","  ","WOODS          ","BROWN -2613-                  ","5 H-27                   ","N2 N2 NW NW-27-26N-13W-223FNL-660FWL                        ","27  ","26 ","N","13 ","W","223  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SE SW-27-26N-13W-165FSL-1980FWL                       ","27  ","26 ","N","13 ","W","165  ","FSL   ","          ","1980 ","FWL   ","          ","S2 S2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23895-  ","        ","   ","O/G ","OD                  ",False,"2013-05-17","2013-05-17","                              ",5851,"                                                  ","APRV",1,-98.592354,36.709803,"MIDSTATES PETROLEUM COMPANY, LLC       ","PETER ALLEN/GREG STREET           ","918-947-8550","321 SOUTH BOSTON, SUITE 101             ","TULSA                    ","OK","74103     "
"2013-05-21","1272425","1272425","OK","  ","WOODS          ","LIGHTBURN 15-28-13            ","1 H                      ","NW NW NW NE-15-28N-13W-300FNL-2465FEL                       ","15  ","28 ","N","13 ","W","300  ","FNL   ","          ","2465 ","FEL   ","          ","NW NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SW SE-15-28N-13W-165FSL-1980FEL                       ","15  ","28 ","N","13 ","W","165  ","FSL   ","          ","1980 ","FEL   ","          ","S2 S2 SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23894-  ","        ","   ","O/G ","OD                  ",False,"2013-05-16","2013-05-16","                              ",5135,"                                                  ","APRV",1,-98.584764,36.91257,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                          ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-21","1272448","1272448","OK","  ","WOODS          ","DRIFTWOOD 15-28-13            ","1 H                      ","N2 NE NE NW-22-28N-13W-300FNL-2310FWL                       ","22  ","28 ","N","13 ","W","300  ","FNL   ","          ","2310 ","FWL   ","          ","N2 NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NE NW-15-28N-13W-165FNL-1980FWL                       ","15  ","28 ","N","13 ","W","165  ","FNL   ","          ","1980 ","FWL   ","          ","N2 N2 NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23891-  ","        ","   ","O/G ","OD                  ",False,"2013-05-16","2013-05-16","                              ",5094,"                                                  ","APRV",1,-98.586506,36.898068,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                          ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-21","1272065","1272065","OK","  ","WOODS          ","LONDON -2820-                 ","1-10 H                   ","S2 S2 SW SW-10-28N-20W-10FSL-660FWL                         ","10  ","28 ","N","20 ","W","10   ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NW NW-10-28N-20W-200FNL-660FWL                        ","10  ","28 ","N","20 ","W","200  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23890-  ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-15","                              ",5723,"                                                  ","APRV",1,-99.347138,36.914109,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE               ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-21","1272415","1272415","OK","  ","WOODS          ","DEAN                          ","3 H7                     ","NW NE NW NW-7-28N-16W-300FNL-800FWL                         ","7   ","28 ","N","16 ","W","300  ","FNL   ","          ","800  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","SE SW SW SW-7-28N-16W-50FSL-495FWL                          ","7   ","28 ","N","16 ","W","50   ","FSL   ","          ","495  ","FWL   ","          ","SE SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23892-  ","        ","   ","O/G ","OD                  ",False,"2013-05-16","2013-05-16","                              ",6190,"                                                  ","APRV",1,-98.96814,36.927196,"CHAPARRAL ENERGY, LLC                  ","JAMES M. MILLER                   ","405-478-8770","701 CEDAR LAKE BOULEVARD                ","OKLAHOMA CITY            ","OK","73114-7806"
"2013-05-21","1272817","1272817","OK","  ","WOODWARD       ","WIC                           ","37-3                     ","NW SE NE SW-28-24N-20W-1708FSL-2300FWL                      ","28  ","24 ","N","20 ","W","1708 ","FSL   ","          ","2300 ","FWL   ","          ","NW SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WOODWARD       ","NW SE NE SW-28-24N-20W-1708FSL-2300FWL                      ","28  ","24 ","N","20 ","W","1708 ","FSL   ","          ","2300 ","FWL   ","          ","NW SE NE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-153-23543-  ","        ","   ","WSW ","OD                  ",False,"2013-05-20","2013-05-17","                              ",8000,"                                                  ","APRV",1,-99.34603,36.525948,"WOODWARD IODINE CORPORATION            ","LEROY GOODMAN                     ","405-254-3311","P.O. BOX 1245                           ","WOODWARD                 ","OK","73802-1245"
"2013-05-21","1272610","1272610","TX","10","HEMPHILL       ","ELIZABETH DRURY -27- HMH      ","1 H                      ","SEC27-BLK1-G&M-300FSL-770FEL                                ","27  ","   "," ","   "," ","300  ","FSL   ","          ","770  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","1   ","G&M                             ","    ","HOR","HEMPHILL       ","SEC27-BLK1-G&M-350FNL-770FEL                                ","27  ","   "," ","   "," ","350  ","FNL   ","          ","770  ","FEL   ","          ","            ","   ","  ","  ","     ","                                ","1   ","G&M                             ","    ","FELDMAN             ","                    ","                    ","                    ","                    ","42-211-     -  ","762930  ","   ","O/G ","OD                  ",False,"2013-05-17","","4 MI SE OF GLAZIER            ",9500,"                                                  ","APRV",1,-100.173355,35.981253,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                          ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-21","1272321","1272321","TX","10","HEMPHILL       ","LOHR                          ","702 H                    ","A1298-SEC70-BLK41-H&TC RR CO/W A COOLE-200FSL-460FEL        ","70  ","   "," ","   "," ","200  ","FSL   ","          ","460  ","FEL   ","          ","            ","   ","  ","  ","1298 ","                                ","41  ","H&TC RR CO/W A COOLE            ","    ","HOR","HEMPHILL       ","A1259-SEC70-BLK41-H&TC RR CO/A G MCCRAY-250FNL-460FEL       ","70  ","   "," ","   "," ","250  ","FNL   ","          ","460  ","FEL   ","          ","            ","   ","  ","  ","1259 ","                                ","41  ","H&TC RR CO/A G MCCRAY           ","    ","LIPSCOMB SOUTHEAST  ","                    ","                    ","                    ","                    ","42-211-35196-  ","762826  ","   ","O/G ","OD                  ",False,"2013-05-16","2013-05-20","21 MI SE OF CANADIAN          ",14000,"                                                  ","APRV",1,-100.033422,35.808725,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                          ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-21","1272148","1272148","TX","10","HEMPHILL       ","LUCILLE -D- WRIGHT            ","3 H                      ","A871-SEC124-BLK41-H&TC RR CO/C T HUTCHINSON-500FNL-2240FEL  ","124 ","   "," ","   "," ","500  ","FNL   ","          ","2240 ","FEL   ","          ","            ","   ","  ","  ","871  ","                                ","41  ","H&TC RR CO/C T HUTCHINSON       ","    ","HOR","HEMPHILL       ","A871-SEC124-BLK41-H&TC RR CO/C T HUTCHINSON-200FSL-2240FEL  ","124 ","   "," ","   "," ","200  ","FSL   ","          ","2240 ","FEL   ","          ","            ","   ","  ","  ","871  ","                                ","41  ","H&TC RR CO/C T HUTCHINSON       ","    ","HEMPHILL            ","MATHERS RANCH       ","                    ","                    ","                    ","42-211-35195-  ","762808  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-20","6 MI SE OF CANADIAN           ",11000,"                                                  ","APRV",1,-100.226748,35.865076,"MEWBOURNE OIL COMPANY                  ","MONTY WHETSTONE                   ","903-561-2900","P.O. BOX 7698                           ","TYLER                    ","TX","75711-8360"
"2013-05-21","1272072","1272072","TX","10","HEMPHILL       ","RAMP -27-                     ","8 H                      ","A171-SEC27-BLK41-H&TC RR CO-200FSL-1980FWL                  ","27  ","   "," ","   "," ","200  ","FSL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","171  ","                                ","41  ","H&TC RR CO                      ","    ","HOR","HEMPHILL       ","A171-SEC27-BLK41-H&TC RR CO-200FNL-1980FWL                  ","27  ","   "," ","   "," ","200  ","FNL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","171  ","                                ","41  ","H&TC RR CO                      ","    ","BUFFALO WALLOW      ","                    ","                    ","                    ","                    ","42-211-35193-  ","762780  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-20","17 MI SE OF CANADIAN          ",11500,"                                                  ","APRV",1,-100.141141,35.765079,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500      ","TULSA                    ","OK","74136-4231"
"2013-05-21","1272054","1272054","TX","10","HEMPHILL       ","RAMP -26-                     ","8 H                      ","A162-SEC9-BLK41-H&TC RR CO-200FNL-660FEL                    ","9   ","   "," ","   "," ","200  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","162  ","                                ","41  ","H&TC RR CO                      ","    ","HOR","HEMPHILL       ","A1068-SEC26-BLK41-H&TC RR CO/J D NEW-200FNL-660FEL          ","26  ","   "," ","   "," ","200  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","1068 ","                                ","41  ","H&TC RR CO/J D NEW              ","    ","BUFFALO WALLOW      ","                    ","                    ","                    ","                    ","42-211-35192-  ","762777  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-20","16.5 MI SE OF CANADIAN        ",11500,"                                                  ","APRV",1,-100.150008,35.76396,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500      ","TULSA                    ","OK","74136-4231"
